precincts,id
S3,4048400185.0
R3,3303960250.0
S3,2785000480.0
N1,2926049400.0
S3,5452302195.0
W3,3528900980.0
S3,3886901795.0
E,1868900675.0
J1,
L3,9264960480.0
O1,3303980680.0
R2,1775930010.0
L3,3329520170.0
B2,9321010130.0
S3,7696600020.0
L3,2690600005.0
L1,923049323.0
S3,6705870080.0
R3,3797710010.0
L3,98030630.0
S3,8106300840.0
L1,1074100020.0
N1,418000010.0
N1,1782000130.0
L1,2124079093.0
N1,9828702890.0
L1,3797001815.0
S3,6979900080.0
S3,7319900345.0
L3,4346300010.0
L3,2432000130.0
B2,9165100130.0
W3,844000425.0
L3,6076500364.0
W2,9238430430.0
L3,2854800095.0
B3,31200020.0
S3,5364200381.0
S3,1515910290.0
L3,3459000020.0
S3,3303000130.0
R3,3303000130.0
R3,3235100080.0
S3,7284900460.0
S3,6332940020.0
S3,8802400415.0
N,4131500190.0
L1,7524400250.0
L3,7524400250.0
L3,4441300440.0
S3,1898200080.0
S3,1245003375.0
L3,3574300250.0
S3,5071400104.0
S3,9287801150.0
N1,8651431100.0
S3,236500010.0
L1,1441800250.0
U3,8929000050.0
L1,98030660.0
S3,3905100380.0
L1,1140000050.0
S3,5561000010.0
L1,8856920250.0
S3,5100402668.0
S3,2426049180.0
S3,205000010.0
W3,7504060020.0
Q1,4204400098.0
S3,4204400098.0
L1,2131200766.0
J1,7760400480.0
N2,1863900225.0
Q1,1787600224.0
B3,323089134.0
C3,7663700759.0
S3,3856904970.0
L3,1126059007.0
L3,2473002850.0
S3,1112700130.0
S3,121059007.0
S3,2896600020.0
S3,9264900660.0
L1,7754900280.0
L3,9282801950.0
L3,3123039063.0
L3,2770606915.0
L3,5379804690.0
N1,6855700080.0
J2,3856900507.0
N1,3501600185.0
S3,1068000235.0
G3,7519000585.0
R3,1562200380.0
S3,7523700305.0
S3,8807810050.0
L1,3699100130.0
N,2215901650.0
S2,1099900020.0
L1,5128000010.0
U3,3303980660.0
S3,1155640050.0
S3,8087800020.0
J2,3293200190.0
R3,1862000010.0
R3,5711200170.0
W3,8690800130.0
L1,2768100545.0
L1,2596400050.0
S3,2641400290.0
S3,3210600010.0
S3,8691370290.0
W,1790000080.0
L1,7116000425.0
L3,8143100500.0
L3,3735900545.0
S3,1443500305.0
L1,3649100103.0
L1,6746700605.0
L1,7999950020.0
S3,9211500010.0
L3,1324300290.0
L1,8691310380.0
S3,4037400430.0
C3,254000545.0
S3,7214780020.0
J1,114100314.0
S3,3629930170.0
F3,2946002140.0
L3,1432400525.0
S3,7011201470.0
S3,7697800170.0
S3,8682291630.0
L3,1775800420.0
S3,2215901310.0
R3,1440500020.0
S1,6632900574.0
S3,6632900574.0
R3,7933510080.0
R3,1926069063.0
B2,973600020.0
S3,9558010190.0
L2,267010020.0
R3,8097000170.0
S3,9136100420.0
L1,8929000280.0
L3,7883603190.0
N1,203600470.0
L3,8643200020.0
L3,322069153.0
O3,2473450430.0
S3,7574910780.0
S3,3629980780.0
S3,3332000091.0
S3,3395041236.0
L1,2310030500.0
S3,8665050080.0
Q1,4037000840.0
L3,2856101845.0
S3,8078550250.0
W3,1837000010.0
L1,8691390280.0
S3,2372800050.0
L3,6600250050.0
F2,7215900020.0
W3,6450304600.0
C2,2541100050.0
L2,1853200080.0
L3,3058600050.0
S3,3148750050.0
L1,8651400680.0
S3,4359100050.0
S3,5379806185.0
L3,1737300130.0
G3,2781200010.0
L1,269000221.0
L3,6421100502.0
S3,4136900190.0
S3,8731980680.0
S3,2095800250.0
U1,3629920630.0
L1,6817800840.0
S3,7520000440.0
L3,587550470.0
S3,6851700381.0
S3,4077800029.0
S3,7202350480.0
R3,1021079099.0
L1,6075000050.0
S3,5467910020.0
S3,322069109.0
L2,8658300480.0
L3,9187200285.0
S3,3670500605.0
L1,
R3,3820350020.0
U1,3291800780.0
S3,2423069120.0
S3,6918100170.0
G3,7169200221.0
L3,3579000440.0
L3,8860500130.0
G2,1441800010.0
L2,7129300595.0
L3,4322300010.0
L3,7229800066.0
L1,3625059071.0
B2,9517200480.0
L1,240000269.0
L3,9835800840.0
L3,8058500005.0
R3,2568200170.0
G3,9545250010.0
N1,4140090420.0
L1,3334000050.0
S3,5101404144.0
R3,7338001190.0
R3,1865810290.0
F3,2785000290.0
S3,7955040080.0
S3,5480900010.0
S3,6362900080.0
F3,4078300050.0
W1,3528000545.0
N2,710300010.0
L1,3764800630.0
R3,6383000825.0
S3,9465900500.0
S3,2568200290.0
S3,3885808005.0
L3,3723800086.0
L3,6840701150.0
W1,7301300050.0
S3,6381500635.0
S3,3980300020.0
S3,1923000050.0
R3,7215720250.0
L3,3123049230.0
S3,8163000020.0
L3,7893808220.0
L1,538000440.0
L1,7883603390.0
R3,7645900235.0
S3,9232900050.0
F2,7305300500.0
S3,6065300840.0
W2,7227500020.0
L1,7237501190.0
R3,422000010.0
S3,826069127.0
L1,9413600420.0
N1,9151600541.0
S3,3423059153.0
L1,3630120190.0
C3,2787320430.0
S3,1672000170.0
S3,2050000020.0
L3,3221079069.0
L3,7501000080.0
L1,3500100078.0
S3,9493200010.0
C3,3905081350.0
S3,6061000010.0
S3,7635801350.0
S3,7806210380.0
C3,7577700440.0
R3,3876810190.0
S2,1224059049.0
S3,3348401319.0
S3,5589300585.0
S3,3293700221.0
L3,2013300050.0
S3,408100050.0
J3,4178300080.0
F3,2310040020.0
S2,8698100170.0
L1,1330910280.0
S3,9413600670.0
G1,3825500020.0
L3,2500600289.0
R1,4385701440.0
S1,8645501330.0
R3,2323069073.0
L1,2475200080.0
R3,9533600185.0
R1,4139440460.0
L3,1443500725.0
S3,984000780.0
S3,7575610170.0
S3,2025800080.0
S3,1425059180.0
F3,1310440280.0
L1,2264500425.0
F2,1721800470.0
L3,2589300170.0
N1,
B3,855700170.0
S3,1431700250.0
L3,7942601410.0
W3,4151800420.0
N1,5700003280.0
S3,1105000780.0
L3,4046400440.0
L3,1089700010.0
R3,2600040130.0
N2,8121100715.0
S3,1771000440.0
N1,7875200005.0
R3,1822069109.0
W2,9283800050.0
B3,238000244.0
L1,7972600430.0
R1,6204200470.0
L2,123039420.0
S1,1525059215.0
F3,1787600094.0
R3,2877101100.0
L1,9406550050.0
S3,826069016.0
S3,8732030080.0
R3,2231000020.0
S3,9407000840.0
C3,1775800290.0
S3,3821200050.0
L3,3224510080.0
R1,3626039415.0
S3,9262800294.0
L3,127100005.0
L3,3905040170.0
L3,148000680.0
S3,458000235.0
L1,1445200050.0
J3,7950300005.0
L1,2726049169.0
S3,8944550050.0
R3,623049341.0
R3,7922900380.0
L3,2248000080.0
S3,9406540050.0
S3,5416100190.0
S3,7215720680.0
L1,4307330280.0
L3,1562000050.0
G1,4307320280.0
W3,569000050.0
L3,5700000595.0
S3,8029200190.0
N1,2896000680.0
R2,9328500680.0
O1,3295730050.0
S3,3629970130.0
S3,3574801310.0
S3,4083802195.0
S3,9238500480.0
L1,9264910280.0
L3,3630120380.0
L3,424069088.0
L1,2954400020.0
S3,2154550020.0
S3,5420800010.0
L3,2459950010.0
L1,4019301300.0
L1,3179100480.0
L1,7942601155.0
N1,2493200235.0
G3,6338000014.0
S3,1735800050.0
L2,2783100050.0
L2,1604600095.0
L1,3080000005.0
R3,2268000470.0
S3,807800190.0
L3,1274500170.0
F3,8857600780.0
S3,5145000130.0
L3,3288200470.0
F3,1771000950.0
S3,3818400050.0
S3,537000130.0
S3,5127000420.0
S3,8656300380.0
B2,6632300161.0
L3,622100130.0
S3,4028900048.0
L3,411100005.0
L3,6447300225.0
L1,
S3,5412310080.0
S3,2726049071.0
R3,2726049071.0
S3,3764650050.0
Q2,3905030480.0
Q3,2345700500.0
L1,8650300130.0
L3,2923049372.0
R1,5437200080.0
S3,9808100185.0
L1,4337000285.0
W3,2891000010.0
R3,7224000545.0
S3,3243100080.0
S3,3925000020.0
O1,546000020.0
S3,8651611060.0
F2,3024079063.0
W3,3039000050.0
S3,1839900080.0
S3,4024101434.0
S3,2824069142.0
R3,2618300080.0
F2,7785000010.0
L1,4307330050.0
R3,2867100005.0
SW,3880900010.0
S3,5255710010.0
J2,3213200314.0
S3,9834200950.0
L1,3806000005.0
S3,6204400170.0
L3,2491200675.0
S3,98020480.0
J3,8068000585.0
L3,4345000170.0
S3,3101500010.0
U1,3291800660.0
L3,3541600235.0
L3,2923039217.0
S3,7852010290.0
N1,7695450010.0
S3,3424069145.0
L2,3578400500.0
L3,4365200895.0
R3,4027700321.0
R3,7923600250.0
R3,8122100290.0
L3,7224000980.0
F2,9521100280.0
C3,7875400050.0
S3,6204420290.0
W1,1041440050.0
C3,1626069178.0
R3,3342101937.0
R3,9178601630.0
S3,5273200080.0
C3,7701930010.0
W2,6820100010.0
B2,3066400130.0
S3,339600010.0
S3,3391900130.0
S3,7283900010.0
C3,1113000430.0
R3,5101405276.0
L1,7796100050.0
L3,2207200675.0
N1,3622910190.0
C3,9346930250.0
L3,3886000010.0
W3,6326000130.0
R3,686900010.0
R3,1310000130.0
L3,139000185.0
S3,4039000050.0
L1,9253900417.0
S3,4128500380.0
J3,8159300050.0
L1,1338600185.0
S3,7625703900.0
S3,2767700022.0
F3,3914000095.0
R3,7334501410.0
R3,2597710050.0
R3,7933250050.0
L3,2600140500.0
L3,3876810170.0
C1,3740000010.0
S3,6895300050.0
S3,6645900010.0
C3,9413600380.0
L1,2115720500.0
F3,2202500255.0
S3,2207100255.0
R3,8035350010.0
L3,1555300010.0
S3,6135300010.0
S3,1321730470.0
S3,4083306345.0
S3,1453602360.0
L3,2025600280.0
S3,1423800380.0
W1,2113701100.0
R3,3578401060.0
R3,3578401060.0
L3,7691800020.0
R3,8682230950.0
S3,7202360010.0
S3,2125049120.0
S3,5540000010.0
L3,1552800010.0
S3,1118002000.0
S3,8564600080.0
S3,1446800660.0
F3,2624079022.0
L2,5051800130.0
R1,7940700190.0
L3,5422810010.0
L1,3529200190.0
R3,8944320280.0
U1,3222069153.0
W3,7211300050.0
S3,1545806980.0
G3,9297300255.0
R3,4139400280.0
L1,9201300020.0
S3,8663280080.0
L3,98000980.0
L1,1796100010.0
B3,2781280290.0
R3,1448800010.0
S3,1526079026.0
G2,1788800630.0
S3,1788800630.0
S3,8864000250.0
Q2,7972600670.0
S3,4077800094.0
L1,9834200440.0
J3,1245002125.0
W2,5634500170.0
G2,1954400500.0
L3,9528102771.0
R3,2895600095.0
L1,2921079027.0
L1,524059323.0
R3,824069173.0
R3,2678100005.0
S3,2025700080.0
S3,6613000585.0
R3,2597000006.0
R3,1923300170.0
J2,1224049005.0
B3,4123840050.0
S3,1937300280.0
L1,9183703376.0
L3,9542801310.0
S3,2771104830.0
R2,7967650010.0
R3,6744701310.0
N1,3131201310.0
L3,
L3,7624700050.0
N2,3274800460.0
L3,1939000010.0
S3,4139490190.0
N1,6381500170.0
S3,6381500170.0
R3,1954420170.0
S3,1954420170.0
L1,623059016.0
S3,6181400470.0
E,3904920980.0
S3,7215730430.0
L3,475000190.0
L3,2877100235.0
S3,7893202340.0
R3,9238430190.0
B1,1939120050.0
C3,9197800010.0
B2,5248800250.0
L3,4457300630.0
J3,2228900161.0
S3,6817850050.0
R3,1775800280.0
S3,263000050.0
B3,1870400470.0
C3,7839300185.0
Q2,2426039130.0
L1,2938200170.0
S3,1954440050.0
S3,2224079001.0
S3,200520080.0
L3,2195900010.0
S3,5707500050.0
S3,8929000130.0
L3,2944000170.0
S3,8682262330.0
N2,4167800130.0
B3,1624079088.0
B3,7370600050.0
L3,2025059134.0
S3,7522500020.0
B2,1125069134.0
L1,8032700010.0
W1,2473370050.0
S3,3276930050.0
L3,3211230080.0
S3,7519000471.0
G1,8563000130.0
F3,2770604103.0
C3,3581000020.0
S3,9432750190.0
S3,1622059088.0
SW,5559900080.0
G3,7202260780.0
S3,8651410950.0
R1,7843500080.0
R1,3205400290.0
L3,7129300420.0
R3,263000280.0
R3,2919200280.0
N2,2769602880.0
L1,8078440050.0
S3,1922069071.0
J1,7518502945.0
S3,7568700480.0
S3,9577800005.0
S3,7436050170.0
S3,7200001259.0
Q1,4127000095.0
S3,1934800086.0
J2,3361401025.0
L3,7430500415.0
L1,1622049182.0
S3,7749500250.0
S1,1773101159.0
N1,9829200250.0
L3,3303860130.0
L3,9359100500.0
W2,1250203860.0
R3,2386000170.0
B3,2600000050.0
S3,7856640170.0
F2,5540800130.0
F3,7955060010.0
C3,7760400470.0
L3,9551202130.0
R3,4345000050.0
G3,7334501440.0
J2,1523069215.0
G3,5525400430.0
S3,871001611.0
S3,1685200190.0
L3,1982200675.0
S3,1201500010.0
L1,1822360080.0
G3,4113800500.0
E,4299700095.0
R3,3585900500.0
R3,326069026.0
N1,4070700290.0
W1,7625703800.0
S3,643400130.0
G1,2877103070.0
L3,421000185.0
S3,2113700825.0
C3,623049093.0
R3,4348800080.0
F3,3762900010.0
F2,3578401700.0
L3,1211000280.0
G2,1324300091.0
L3,4141800285.0
B3,1524079088.0
F3,9320900420.0
R3,7349800780.0
W2,1196002948.0
S3,5631500213.0
W1,3416601045.0
B3,9828701650.0
S3,6071300500.0
L1,6072760670.0
R3,9141100255.0
L1,2824600290.0
F3,2787720170.0
R3,9826701735.0
Q2,1703050420.0
S3,4060000440.0
S3,2525049148.0
G3,8857310010.0
W3,1823049178.0
S3,4364200250.0
R1,8682260480.0
S3,1250200345.0
S3,9808590460.0
L2,7818700480.0
F3,2792000010.0
W,1705400244.0
S3,9358002375.0
L1,8944320470.0
R3,6372000101.0
J3,2877100655.0
F2,9378500050.0
Q2,3790600080.0
S3,8944360080.0
C3,7979900225.0
S3,3163600130.0
S3,4139380050.0
S3,2749600095.0
G2,7852160250.0
W2,3303980500.0
R1,1250200605.0
L3,8887001640.0
L1,2122059127.0
J3,5700001045.0
L3,7331900290.0
S3,7844200415.0
R3,4055700345.0
W2,2923049421.0
S3,1860600840.0
L3,5095400460.0
W3,3819750170.0
R3,5021900779.0
S3,4206901155.0
L1,6303400290.0
S3,7871500440.0
S3,6085000130.0
N,1896700080.0
R3,6197800101.0
R1,7802900380.0
S3,3024059126.0
S3,7128300630.0
B3,7626200305.0
U1,7950300670.0
S3,1233100321.0
S3,9238500190.0
S3,1972201856.0
S3,624110920.0
S3,5003600080.0
R3,853600020.0
S3,7625704317.0
S3,2946000912.0
S3,4188000670.0
R3,5215200010.0
S2,2911700020.0
L3,185000161.0
J3,2140700190.0
L3,9406600050.0
B1,2473000470.0
S3,5100403952.0
Q1,2024059127.0
S3,1483300430.0
L3,291300170.0
R1,9117000170.0
L3,461004095.0
S3,9547201850.0
S3,7942100290.0
R3,4336000050.0
S3,2571910420.0
S3,8802400896.0
C1,3630010020.0
N1,6793300010.0
B1,7852020250.0
S3,2473400290.0
S3,3328500250.0
S3,629420080.0
G3,2524049215.0
L3,8663310050.0
L3,4083304835.0
C3,8155800050.0
C3,4403200255.0
S3,5379800500.0
F1,7010700660.0
S3,9406540190.0
B3,1795920250.0
W1,5249800010.0
C3,8651510420.0
J1,1422700080.0
S3,5468780250.0
F3,3723800415.0
W2,1545800290.0
L2,1545800290.0
S3,2804100095.0
F3,7282300095.0
L3,930000289.0
L3,2822059181.0
B1,1761100080.0
S3,2953000250.0
S3,3416600185.0
L3,927200380.0
L3,7922750020.0
L1,259600050.0
S3,3298300420.0
L3,1310440470.0
N1,3438502668.0
C1,5591700290.0
S3,4172100050.0
W3,9275700005.0
B3,1089000190.0
S3,9523103000.0
Q1,2781270440.0
J1,2105200050.0
S3,7625703637.0
F2,2926049408.0
L3,3224079005.0
L1,5147600095.0
S3,2413900050.0
S3,3820350050.0
L1,8910500675.0
S3,1461200020.0
S3,722079056.0
C1,8663370020.0
L3,2568200130.0
F2,8947800080.0
R3,1545803390.0
S3,1088030010.0
L3,1829700080.0
L1,2125049024.0
L3,5706200020.0
R3,2316400285.0
D1,7588700080.0
W3,7853310380.0
Q1,6821101870.0
Q2,9551201660.0
L3,3530500010.0
O2,7387500185.0
S3,1626079132.0
L3,8854100130.0
S3,2123049142.0
W2,3423059109.0
S3,5631500992.0
R3,6641800020.0
F3,7853301700.0
N,2158900290.0
L3,2273600250.0
R3,3298700840.0
S3,5450500010.0
N3,3629870020.0
L3,8856700130.0
L3,6381502155.0
F2,1443550080.0
N1,2205700345.0
C3,6926700660.0
R3,3279050130.0
W2,2770606890.0
R3,2867100190.0
L3,8562600190.0
S3,5680000545.0
S3,1922059027.0
Q1,1725059316.0
S3,3275300440.0
N1,952001735.0
L2,1402950190.0
L3,4045100190.0
N,1207200010.0
L1,6815100095.0
L3,3825310130.0
W1,3276930380.0
R3,8937600080.0
C3,8024200010.0
S3,624110020.0
L1,6192410280.0
S3,4302201045.0
Q1,507100020.0
S3,259600280.0
U2,7691800130.0
S3,2056100275.0
L3,2202500080.0
L3,3179102155.0
S3,937000280.0
U1,5379805253.0
C3,6821102340.0
E,7229900250.0
G3,7287100177.0
L1,8820900670.0
L3,3275850020.0
S3,9528100899.0
L1,7016000440.0
S3,7202340010.0
S3,6911700066.0
S3,7511000050.0
S3,2925059260.0
S3,3558000170.0
N1,8651730290.0
R3,9197100263.0
L1,8941100095.0
G2,2781100080.0
L3,9822700190.0
W3,3630030290.0
S3,9510910250.0
S3,8682231330.0
L3,2473480780.0
B1,8641500280.0
C3,7605800050.0
B3,9828200525.0
U2,7971300050.0
S3,126049169.0
S3,5062300280.0
S3,7167000020.0
R3,3303910010.0
R3,2268000050.0
S3,8857640170.0
L3,7806210190.0
S3,9206700190.0
S3,4136930190.0
L3,5666300010.0
S2,1424059022.0
Q1,6204050080.0
L1,7128300500.0
L1,1233100642.0
G1,222029026.0
N2,9485940290.0
S3,4136890280.0
SW,1775500050.0
S3,7611200086.0
L2,3376600010.0
G1,7519001990.0
Q1,7613700950.0
N,3802000020.0
N1,1796360470.0
L3,8732160050.0
L3,5249800345.0
N1,6071200545.0
L3,291300280.0
F3,3261000080.0
L1,321049127.0
R3,5379804393.0
S3,1559900080.0
R3,7135300275.0
S3,1377300005.0
L1,6668900020.0
S3,326049024.0
S3,7942600006.0
R3,6430500233.0
L1,7701800050.0
S3,8165501640.0
N2,2623069069.0
L3,8024201870.0
S3,9126101511.0
N1,1377800010.0
S3,6813600380.0
S3,923000280.0
S3,255550190.0
S3,1829300130.0
F2,3645500050.0
S3,1518000080.0
S3,7883605915.0
L3,1112700170.0
F3,8965500020.0
S3,323059167.0
L3,1951700480.0
G3,2005950050.0
L3,9406500480.0
S3,3522049063.0
L3,2085700050.0
Q1,6751300130.0
Q2,2610100020.0
S3,9476200680.0
C3,6145600285.0
S3,203900460.0
N1,7878400022.0
L3,3585900460.0
L3,1321720170.0
L3,236400130.0
S3,4141680190.0
J3,3629980440.0
C3,1223039173.0
S3,2473000130.0
S3,2893000280.0
SW,7977201845.0
R3,4197400005.0
S3,5561200980.0
R3,3039000020.0
B3,6840701100.0
R3,2130410050.0
L1,1924079091.0
O2,3570300080.0
L2,2321300351.0
O1,2652501630.0
SE,3810000020.0
S3,8084400010.0
C3,304000380.0
R3,1873400020.0
J3,4359700080.0
S3,1727500010.0
S3,8651610680.0
S3,3629970190.0
R2,9136102057.0
G3,1266200130.0
L3,2787310130.0
S3,8645511350.0
F3,9284801435.0
S3,3905010010.0
W2,4058801310.0
L3,6705850020.0
L3,1623800440.0
S3,3904902500.0
B3,7308600050.0
N1,5679501310.0
F2,3935900005.0
Q1,3726800285.0
N1,1183000005.0
N1,5469502780.0
S3,9185700440.0
S3,629600130.0
S3,9178601660.0
Q1,2191600780.0
S3,7852180430.0
E,8155820080.0
B3,5248800440.0
B1,9818700430.0
S3,425079099.0
S3,5127000670.0
W3,6341000221.0
N1,7231501665.0
N2,5014000225.0
S3,4401200130.0
S3,1558500050.0
N1,8899000050.0
R3,2877102846.0
L3,7280300080.0
R3,3624039073.0
S3,3271300345.0
L3,6190701483.0
S3,414100630.0
S3,7686202275.0
E1,5113260170.0
W2,2421059090.0
S3,2770601734.0
C3,4222310290.0
S3,5016001060.0
R3,5445300050.0
S3,7370600020.0
L1,5127000470.0
S3,1330250010.0
R1,1898600050.0
G2,9561100010.0
S3,9524100050.0
R3,2212200500.0
R3,5416500680.0
S3,6412600005.0
W3,2024069008.0
L3,2195700050.0
S3,1437580480.0
R3,2796100680.0
L1,7203102140.0
B3,40000235.0
U3,2946000285.0
C2,6848200221.0
S3,952004725.0
W3,7852110050.0
L3,5536100010.0
F2,5703000050.0
L3,6071800480.0
S3,1954600050.0
D2,3819800280.0
L3,7300400170.0
J1,9834201100.0
S3,8850000509.0
R3,4123840470.0
L3,1150900080.0
N1,514500235.0
S3,1522059120.0
L3,2895600680.0
S3,8087800480.0
U3,7931000066.0
E1,5406500480.0
C3,2540820010.0
S3,3300700470.0
L3,8823902005.0
L3,6003001760.0
L3,1432400095.0
S3,2483700095.0
S3,6600220380.0
S3,3990200020.0
S3,112900020.0
G1,8700110020.0
S3,9831200221.0
S3,8078400010.0
S3,9550200225.0
S3,2946001950.0
L3,3905050280.0
L3,3026059341.0
R3,7292700005.0
R2,8856970440.0
S3,7504001440.0
L3,8068000305.0
S3,1681400010.0
R3,6850700670.0
L1,1546600020.0
U2,8071000050.0
S3,1036000280.0
S3,5422560380.0
R3,1762600280.0
C2,5416500840.0
S3,3523069008.0
S3,8001210170.0
S3,6806300920.0
N,9826701665.0
G1,2253200010.0
L3,1941400080.0
S3,3317010130.0
L1,1721059230.0
U1,9328500630.0
S3,6301800020.0
N1,7855000460.0
S3,9320350020.0
S3,7849201061.0
S3,3885805640.0
N1,8960200630.0
SW,1736800920.0
S3,6152900402.0
L3,9822700255.0
N1,1423069102.0
L3,5279100675.0
F3,2524049056.0
S3,4232400470.0
S3,8562740440.0
F2,8114000020.0
S1,6600780130.0
R2,5100403947.0
R3,1189000825.0
L1,3066400080.0
R3,2214800630.0
Q2,4027701253.0
S3,9547205260.0
S3,9320600020.0
S3,2807100095.0
S3,8067000020.0
S3,8731980440.0
N1,5112800233.0
E,6141600179.0
E,8122100595.0
R3,5467910190.0
L3,808300460.0
L3,7785350010.0
S3,2133020020.0
S3,2588800006.0
W2,5169700022.0
S3,5416500660.0
N1,6117502745.0
C3,2624049169.0
S3,1426300842.0
N1,824059321.0
S3,126049217.0
L3,2201500185.0
S3,1972205790.0
R3,6843000080.0
L3,1442700250.0
S3,2607760680.0
B1,3523059056.0
O1,1657530010.0
Q2,7276100020.0
S3,9828200460.0
L1,9828200460.0
S2,5608000840.0
N1,5422560470.0
U3,446000020.0
U3,9476200545.0
S3,8648100130.0
S3,9358002232.0
L3,2212900920.0
R3,6149700380.0
C3,4340000080.0
L3,3751605432.0
W3,6384300020.0
B2,3450300430.0
S3,1245001763.0
L3,7853240660.0
C3,3723800414.0
L3,5104500020.0
C3,5438000080.0
G2,9498200091.0
R2,1498301213.0
S3,2652500285.0
S3,5127000430.0
R3,4017110020.0
R1,3336001946.0
S3,5253300387.0
B3,9222400605.0
S3,9222400605.0
S3,2163300130.0
S3,8662500130.0
R3,1770000130.0
R3,1888120080.0
F2,862000020.0
L1,7199100020.0
S2,9169600275.0
L3,2767601815.0
S3,7853221330.0
Q1,7504010780.0
S3,5015000190.0
L2,8682260470.0
L3,4122700020.0
W2,8850000285.0
S3,4174600185.0
R3,7229800430.0
L3,42000130.0
L1,4139430250.0
S3,9834201470.0
L1,4058801702.0
S3,3363400655.0
B2,8700500020.0
R3,8148600020.0
S3,8651430780.0
S3,
Q1,2524049148.0
R3,2475900840.0
N1,7452500190.0
S3,3459000050.0
S3,2624049091.0
S3,1138000250.0
S3,4399210130.0
R3,2770601365.0
S3,7272000980.0
W,1566100010.0
L1,6338000592.0
S3,2815600305.0
S3,561500290.0
L1,3905080280.0
L1,925069071.0
L3,2426049174.0
S3,9407600250.0
L1,7955050170.0
J2,7224000950.0
G2,464001025.0
S3,5569700020.0
S3,1310910290.0
S3,5104531640.0
W3,1025039145.0
S3,5406500170.0
C3,1826049426.0
W2,2011000010.0
S3,9368700006.0
R3,8016250080.0
R3,4053200285.0
S3,5411600020.0
S3,847100078.0
L3,4232903295.0
B3,7979900680.0
S3,492000532.0
C1,2310000430.0
W1,8832900780.0
R3,8832900780.0
S3,3249500020.0
L3,8651442810.0
W2,8564500020.0
R2,3019300050.0
S3,2460900020.0
L3,2698200010.0
B3,104560010.0
S3,5710610430.0
L3,34000005.0
J3,7349400420.0
W3,3298300130.0
S3,7312400080.0
R3,3356404198.0
L1,2344300122.0
Q1,3904901330.0
R3,7524100280.0
L3,2473390440.0
B3,2215800050.0
W2,2769602475.0
N1,9183700470.0
L3,1337800284.0
S3,3867400130.0
L1,7856410020.0
L1,9477730080.0
R3,3300760020.0
L1,148000440.0
S3,1708400595.0
W3,9264901680.0
S3,3226079091.0
S3,2877104175.0
S3,8843900396.0
S3,1425059193.0
S3,5694000768.0
L3,8732190460.0
F2,723099028.0
Q1,4139480190.0
R3,1133000050.0
R3,2770601462.0
S3,3630120480.0
S3,624110050.0
Q1,2301400655.0
F3,7936500190.0
L3,126039323.0
S3,9512500460.0
S3,7203601405.0
B3,6204200170.0
F2,5027800190.0
S3,2206500430.0
U3,9477001410.0
U2,2324079073.0
S3,2817210420.0
G3,1402200440.0
W1,1545808370.0
R1,7335400500.0
S3,1843130980.0
C3,9262800255.0
S3,8656800190.0
L1,2113700235.0
S3,4235400255.0
L3,8691360380.0
S3,2205500080.0
S3,4137000250.0
F3,2310010050.0
C3,1370802115.0
S3,6117900010.0
S3,2626069030.0
N2,9407102360.0
L1,104510440.0
F2,7519000170.0
S3,2113700500.0
S3,1560930050.0
R3,9550204590.0
C3,4217402115.0
S3,9412710440.0
S3,6043400006.0
S3,1024039049.0
R3,1250204835.0
S3,6388920460.0
J3,1925059049.0
S3,7760400420.0
L1,6163901271.0
R3,5437200050.0
L3,3885806565.0
R3,8651443190.0
L3,1722069145.0
R3,7883605985.0
R3,4038700190.0
C1,8661000089.0
L3,2329800430.0
W2,6431500280.0
S3,6204430250.0
R3,4365200630.0
R3,3630120050.0
S3,7844200050.0
L1,1240700006.0
L3,8563000470.0
S3,3221069091.0
S3,8645530010.0
F2,8645530010.0
W1,2141300420.0
L1,9407101900.0
L3,1931300425.0
B2,9290800050.0
F1,9421500010.0
L3,3333500151.0
S1,3759500006.0
F3,4221270290.0
L3,1775801405.0
S3,3575302575.0
F2,2581300010.0
L3,8805900080.0
S3,8121200460.0
C3,2461900609.0
F1,3298600440.0
S3,643300010.0
S3,224069102.0
W3,8856960050.0
F3,4024101478.0
R1,1839910470.0
B2,3668000670.0
S3,1274500420.0
B2,8151600470.0
C3,56000095.0
L3,3432500980.0
S3,7940700050.0
L3,1025039292.0
S3,3438503140.0
L1,7558750190.0
Q2,3395040440.0
W2,4338800190.0
F2,8682290670.0
W1,5113260430.0
S3,387000190.0
R3,6844703135.0
L3,8899000190.0
L2,3275760190.0
S3,3438500924.0
R3,5104530430.0
L2,5468770250.0
S3,4318200440.0
S3,1721800190.0
R3,1250202285.0
S3,2767602945.0
L3,321049090.0
L3,4443801495.0
L1,3275750290.0
SW,2273600460.0
W3,8562720420.0
R3,1330900250.0
L3,1099600250.0
C3,1445200190.0
L3,1929300052.0
C3,7626200280.0
J1,7211402115.0
S3,324000280.0
N1,8091410080.0
S3,6616000010.0
S3,1125069102.0
U2,6413600151.0
S3,2607720420.0
L3,1854900470.0
R3,8901000911.0
S3,3709600190.0
F2,537000255.0
L1,4036800170.0
S3,5127100190.0
N1,1762600190.0
S3,7796100080.0
S3,9465910190.0
S3,9284801845.0
S3,3210200373.0
S3,1854900430.0
S3,2944000050.0
S3,7971300020.0
L3,1542800010.0
L3,1433500050.0
N1,9482700080.0
N1,3303870050.0
N2,2071700010.0
B3,421000430.0
L1,2787460430.0
L1,2436200185.0
